Time,IDirNorm,WindVel
3118,0,1.702057578
3119,0,0.9
3120,0,0
3121,0,0.30016662
3122,0,0.703278039
3123,0,1
3124,0,1
3125,0,1
3126,0,1
3127,0,1.397139936
3128,0,1.699411663
3129,0,2.101094953
3130,1,1.898894415
3131,3,1.701881312
3132,17,1.498032042
3133,98,2.399416596
3134,270,3.200952983
3135,726,4.102340795
3136,324,3.202061836
3137,109,2.403767876
3138,10,1.5
3139,5,1.2
3140,0,0.803616824
3141,0,0.49979996
3142,0,0.803616824
3143,0,1.2
3144,0,1.5
3145,0,2
3146,0,2.6
3147,0,3.1
3148,0,2.9
3149,0,2.8
3150,0,2.6
3151,0,2.598557292
3152,0,2.598557292
3153,0,2.6
3154,0,3.402028806
3155,1,4.299686035
3156,4,5.096243715
3157,4,4.798603964
3158,4,4.404406884
3159,3,4.102340795
3160,1,4.400659042
3161,0,4.805257537
3162,0,5.103577177
3163,0,5.500518157
3164,0,5.898686294
3165,0,6.203434533
3166,0,6.004964613
3167,0,5.79883609
3168,0,5.700219294
3169,0,5.500518157
3170,0,5.302046775
3171,0,5.103577177
3172,0,4.798926963
3173,0,4.4
3174,0,4.096644969
3175,0,3.9
3176,0,3.799328888
3177,0,3.599124894
3178,1,3.604552677
3179,3,3.597068251
3180,4,3.6
3181,4,3.1
3182,4,2.6
3183,3,2.1
3184,1,3.299712109
3185,0,4.498722041
3186,0,5.700219294
3187,0,5.195767508
3188,0,4.599130353
3189,0,4.102340795
3190,0,3.903869875
3191,0,3.797591342
3192,0,3.599124894
3193,0,4.500511082
3194,0,5.302046775
3195,0,6.203434533
3196,0,5.201096038
3197,0,4.101536298
3198,0,3.1
3199,0,3.604552677
3200,0,4.101536298
3201,0,4.596444278
3202,1,4.102023891
3203,3,3.602027207
3204,4,3.097046981
3205,3,2.896204413
3206,14,2.803158932
3207,8,2.597248544
3208,2,2.403767876
3209,0,2.295931184
3210,0,2.1
3211,0,1.397891269
3212,0,0.703278039
3213,0,0
3214,0,0
3215,0,0
3216,0,0
3217,0,0
3218,0,0
3219,0,0
3220,0,1.5
3221,0,3.100483833
3222,0,4.596444278
3223,0,3.799328888
3224,0,2.90396281
3225,0,2.097450834
3226,1,2.299934782
3227,3,2.404163056
3228,4,2.597248544
3229,17,3.29953027
3230,226,3.894162298
3231,720,4.596444278
3232,397,3.6
3233,163,2.5
3234,26,1.5
3235,0,1.894755921
3236,0,2.200022727
3237,0,2.597248544
3238,0,2.900379286
3239,0,3.301060436
3240,0,3.6
3241,0,4.299174339
3242,0,5.003938449
3243,0,5.703691787
3244,0,5.703691787
3245,0,5.703691787
3246,0,5.703691787
3247,0,4.103327918
3248,0,2.602037663
3249,0,1
3250,68,1.4
3251,263,1.7
3252,703,2.1
3253,915,3.504882309
3254,921,4.798603964
3255,881,6.203434533
3256,848,6.50175361
3257,756,6.906352149
3258,556,7.204672095
3259,256,5.696885114
3260,0,4.103327918
3261,0,2.6
3262,0,3.597068251
3263,0,4.700223399
3264,0,5.700219294
3265,0,4.798926963
3266,0,4
3267,0,3.097046981
3268,0,3.3
3269,0,3.394362974
3270,0,3.599124894
3271,187,4.102340795
3272,502,4.599130353
3273,708,5.103577177
3274,474,6.500807642
3275,294,7.9
3276,144,9.300537619
3277,9,8.601005755
3278,11,7.903726969
3279,211,7.2
3280,357,7.400141891
3281,508,7.502193013
3282,537,7.702889068
3283,253,6.197241322
3284,0,4.600630392
3285,0,3.1
3286,0,4.101536298
3287,0,5.201096038
3288,0,6.203434533
3289,0,4.599130353
3290,0,3.095948966
3291,0,1.49939988
3292,0,1.904363411
3293,0,2.201681176
3294,0,2.597248544
3295,190,3.095948966
3296,502,3.599124894
3297,706,4.102340795
3298,809,3.805798208
3299,866,3.4006617
3300,911,3.1
3301,911,3.399544087
3302,910,3.798644495
3303,865,4.096644969
3304,832,4.102023891
3305,741,4.102023891
3306,537,4.096644969
3307,256,3.803209171
3308,0,3.402425605
3309,0,3.1
3310,0,2.9
3311,0,2.8
3312,0,2.6
3313,0,2.90203377
3314,0,3.299712109
3315,0,3.59684584
3316,0,3.301832824
3317,0,2.903377344
3318,0,2.597883754
3319,0,2.904978485
3320,0,3.300560558
3321,6,3.59684584
3322,74,3.602027207
3323,308,3.602027207
3324,704,3.59684584
3325,598,4.102023891
3326,490,4.602021295
3327,367,5.096243715
3328,386,5.302263668
3329,335,5.497381195
3330,275,5.7
3331,43,3.799223605
3332,0,1.903943276
3333,0,0
3334,0,0.301496269
3335,0,0.698569968
3336,0,0.99959992
3337,0,1.404563989
3338,0,1.701881312
3339,0,2.097450834
3340,0,2.299934782
3341,0,2.404163056
3342,0,2.597248544
3343,198,2.097450834
3344,515,1.49939988
3345,718,0.99959992
3346,654,1.9
3347,487,2.701481075
3348,361,3.599124894
3349,178,3.399426422
3350,33,3.300802933
3351,7,3.094672842
3352,5,2.598807419
3353,17,2.002823008
3354,7,1.5
3355,0,1.305067048
3356,0,1.200666482
3357,0,1.004091629
3358,0,0.703278039
3359,0,0.300832179
3360,0,0
3361,0,0.3
3362,0,0.699213844
3363,0,0.99959992
3364,0,0.699213844
3365,0,0.3
3366,0,0
3367,0,0.30016662
3368,0,0.703278039
3369,6,1
3370,20,1.898420396
3371,180,2.701481075
3372,488,3.599124894
3373,314,3.899641009
3374,272,4.29773196
3375,212,4.596444278
3376,360,5.302263668
3377,514,6.000966589
3378,548,6.7
3379,114,4.502499306
3380,0,2.204109798
3381,0,0
3382,0,1.5
3383,0,3.100483833
3384,0,4.596444278
3385,0,3.201452795
3386,0,1.902761152
3387,0,0.49979996
3388,0,0.5
3389,0,0.5
3390,0,0.49979996
3391,154,1.704846034
3392,344,2.89794755
3393,359,4.1
3394,491,3.904100409
3395,618,3.796972478
3396,841,3.599124894
3397,911,3.805798208
3398,911,3.895394717
3399,867,4.1
3400,840,4.600630392
3401,755,5.200346142
3402,562,5.703691787
3403,278,4.502021768
3404,0,3.302029679
3405,0,2.097450834
3406,0,2.301847084
3407,0,2.396413988
3408,0,2.6
3409,0,3.1
3410,0,3.6
3411,0,4.1
3412,0,2.701499584
3413,0,1.397891269
3414,0,0
3415,0,1
3416,0,2.097641533
3417,0,3.097046981
3418,1,3.301832824
3419,1,3.399426422
3420,4,3.599124894
3421,5,3.399426422
3422,4,3.300802933
3423,1,3.094672842
3424,1,3.29953027
3425,0,3.4
3426,0,3.59684584
3427,0,3.904100409
3428,0,4.30202278
3429,0,4.6
3430,0,3.402425605
3431,0,2.199931817
3432,0,0.99959992
3433,0,1.696732153
3434,0,2.399416596
3435,0,3.097046981
3436,0,2.795782538
3437,0,2.399416596
3438,0,2.101094953
3439,0,1.697439248
3440,0,1.399785698
3441,0,0.99959992
3442,9,1.900657781
3443,96,2.701481075
3444,252,3.599124894
3445,142,3.599124894
3446,74,3.599124894
3447,16,3.599124894
3448,79,2.90396281
3449,168,2.203020654
3450,264,1.498032042
3451,96,1.001798383
3452,0,0.495176736
3453,0,0
3454,0,0
3455,0,0
3456,0,0
3457,0,0.199248588
3458,0,0.296816442
3459,0,0.496789694
3460,0,0.701141926
3461,0,0.799312204
3462,0,1
3463,125,2.205379786
3464,99,3.4006617
3465,35,4.596444278
3466,178,4.397556139
3467,443,4.299174339
3468,822,4.1
3469,897,4.6
3470,897,5.2
3471,883,5.7
3472,835,5.2
3473,742,4.6
3474,549,4.1
3475,280,3.604552677
3476,0,3.102337828
3477,0,2.597248544
3478,0,2.194014585
3479,0,1.894016895
3480,0,1.49939988
3481,0,1.701881312
3482,0,1.904363411
3483,0,2.097450834
3484,0,1.696732153
3485,0,1.398177385
3486,0,0.99959992
3487,148,1.5
3488,429,2.094015282
3489,687,2.597248544
3490,645,1.894016895
3491,480,1.2
3492,355,0.49979996
3493,210,1.502830662
3494,93,2.602037663
3495,13,3.6
3496,19,3.301938824
3497,62,2.898499612
3498,67,2.597248544
3499,84,2.204109798
3500,0,1.898894415
3501,0,1.498032042
3502,0,1.296919427
3503,0,1.203037822
3504,0,1
3505,0,1.701793172
3506,0,2.403767876
3507,0,3.097046981
3508,0,3.799328888
3509,0,4.393961766
3510,0,5.096243715
3511,0,3.601999445
3512,0,2.00124961
3513,0,0.496789694
3514,3,0.496789694
3515,2,0.496789694
3516,52,0.496789694
3517,121,0.701141926
3518,274,0.799312204
3519,375,1
3520,356,1.203037822
3521,345,1.296919427
3522,284,1.498032042
3523,173,1.198165264
3524,0,0.796052762
3525,0,0.49979996
3526,0,1.198165264
3527,0,1.903181547
3528,0,2.597883754
3529,0,2.101094953
3530,0,1.500833102
3531,0,0.99959992
3532,0,1.203037822
3533,0,1.298691649
3534,0,1.5
3535,0,1.7
3536,0,1.9
3537,0,2.1
3538,2,2.296867432
3539,3,2.404682931
3540,4,2.597883754
3541,5,2.79635477
3542,4,2.896204413
3543,3,3.094672842
3544,2,2.896204413
3545,0,2.79635477
3546,0,2.597883754
3547,0,2.399416596
3548,0,2.299565176
3549,0,2.101094953
3550,0,2.397081559
3551,0,2.796587206
3552,0,3.1
3553,0,2.602498799
3554,0,1.994843352
3555,0,1.49939988
3556,0,1.900657781
3557,0,2.202203442
3558,0,2.597883754
3559,0,2.895600111
3560,0,3.299712109
3561,0,3.6
3562,2,2.700981303
3563,3,1.895890292
3564,4,0.99959992
3565,5,1.5
3566,4,2.094015282
3567,3,2.597248544
3568,10,2.796587206
3569,27,2.9
3570,81,3.1
3571,6,2.199386278
3572,0,1.400714104
3573,0,0.49979996
3574,0,0.497393205
3575,0,0.496789694
3576,0,0.496789694
3577,0,0.795110055
3578,0,1.199708298
3579,0,1.498032042
3580,0,2.399416596
3581,0,3.200952983
3582,0,4.102340795
3583,0,3.899641009
3584,0,3.805798208
3585,0,3.59684584
3586,2,4.501777427
3587,3,5.296413881
3588,4,6.2
3589,15,6.697947447
3590,29,7.20399889
3591,67,7.7
3592,177,7.2
3593,368,6.7
3594,495,6.2
3595,248,5.5
3596,0,4.8
3597,0,4.1
3598,0,3.201452795
3599,0,2.403767876
3600,0,1.49939988
3601,0,1.296919427
3602,0,1.202081528
3603,0,0.99959992
3604,0,1.400714104
3605,0,1.697792685
3606,0,2.1
3607,0,2.6
3608,0,3.1
3609,0,3.6
3610,68,3.597068251
3611,260,3.604552677
3612,699,3.599124894
3613,888,4.102121402
3614,886,4.597357937
3615,873,5.096243715
3616,827,5.600589255
3617,758,6.201935182
3618,577,6.7
3619,281,5.8
3620,0,5
3621,0,4.1
3622,0,3.8
3623,0,3.4
3624,0,3.1
3625,0,2.597383299
3626,0,2.600173071
3627,0,2.597248544
3628,0,2.204767561
3629,0,1.899921051
3630,0,1.498032042
3631,0,1.300499904
3632,0,1.200666482
3633,0,0.99959992
3634,3,1.00284595
3635,2,1
3636,49,1
3637,79,1.4
3638,85,1.702057578
3639,139,2.097450834
3640,125,2.597383299
3641,135,3.100967591
3642,73,3.59684584
3643,70,2.896204413
3644,0,2.203020654
3645,0,1.49939988
3646,0,1.702057578
3647,0,1.894016895
3648,0,2.1
3649,0,2.600499952
3650,0,3.098080051
3651,0,3.599124894
3652,0,3.097046981
3653,0,2.599249892
3654,0,2.101094953
3655,191,1.696732153
3656,422,1.404563989
3657,663,1.00124922
3658,587,2.404079866
3659,482,3.697161073
3660,374,5.096243715
3661,260,4.802759623
3662,115,4.399659078
3663,15,4.096644969
3664,14,3.895394717
3665,11,3.795589546
3666,2,3.6
3667,0,2.602498799
3668,0,1.49966663
3669,0,0.49979996
3670,0,0.49979996
3671,0,0.49979996
3672,0,0.49979996
3673,0,0.795110055
3674,0,1.198206994
3675,0,1.49939988
3676,0,1.894016895
3677,0,2.194014585
3678,0,2.597248544
3679,0,2.194014585
3680,1,1.894016895
3681,5,1.49939988
3682,7,2.003521899
3683,13,2.597383299
3684,31,3.1
3685,32,2.602498799
3686,32,1.994843352
3687,10,1.49939988
3688,73,1.99919984
3689,88,2.597248544
3690,74,3.097046981
3691,73,2.79973213
3692,0,2.404163056
3693,0,2.097450834
3694,0,1.697792685
3695,0,1.402355162
3696,0,0.99959992
3697,0,1.501366045
3698,0,2.103734774
3699,0,2.6
3700,0,2.199931817
3701,0,1.900657781
3702,0,1.498032042
3703,192,1.900657781
3704,422,2.199931817
3705,662,2.6
3706,765,2.796587206
3707,821,2.89794755
3708,866,3.094672842
3709,317,3.097434422
3710,179,3.095948966
3711,15,3.097046981
3712,14,2.602037663
3713,11,1.994016048
3714,2,1.49939988
3715,2,1.298691649
3716,0,1.198206994
3717,0,0.99959992
3718,0,2.002423532
3719,0,3.104094071
3720,0,4.096644969
3721,0,3.097434422
3722,0,2.00124961
3723,0,0.99959992
3724,0,1.00124922
3725,0,0.994635612
3726,0,0.99959992
3727,0,1.498165545
3728,0,2.094039159
3729,0,2.597883754
3730,1,3.29953027
3731,2,3.894162298
3732,17,4.596444278
3733,21,4.99841975
3734,25,5.303960784
3735,16,5.700219294
3736,19,4.80101031
3737,1,3.998924856
3738,0,3.1
3739,0,3.402425605
3740,0,3.803209171
3741,0,4.096644969
3742,0,3.895394717
3743,0,3.795589546
3744,0,3.6
3745,0,3.095948966
3746,0,2.598557292
3747,0,2.1
3748,0,1.901604586
3749,0,1.699411663
3750,0,1.498032042
3751,0,2.003521899
3752,191,2.600173071
3753,572,3.1
3754,758,3.605689948
3755,810,4.095912597
3756,890,4.596444278
3757,894,5.096243715
3758,892,5.703691787
3759,842,6.203490953
3760,798,6.496037254
3761,689,6.896035093
3762,475,7.203089615
3763,162,6.703290237
3764,0,6.203490953
3765,0,5.703691787
3766,0,5.200346142
3767,0,4.600630392
3768,0,4.1
3769,0,4.301092884
3770,0,4.397692577
3771,0,4.599130353
3772,0,4.599130353
3773,0,4.599130353
3774,0,4.599130353
3775,198,4.999849998
3776,433,5.302263668
3777,636,5.7
3778,760,5.00372861
3779,811,4.295637322
3780,890,3.59684584
3781,894,3.896793554
3782,894,4.29773196
3783,845,4.599130353
3784,803,3.903869875
3785,697,3.301832824
3786,483,2.597248544
3787,168,2.803158932
3788,0,2.896204413
3789,0,3.097046981
3790,0,2.79973213
3791,0,2.404163056
3792,0,2.097450834
3793,0,2.404163056
3794,0,2.79973213
3795,0,3.097046981
3796,0,2.900379286
3797,0,2.799464234
3798,0,2.6
3799,0,3.803209171
3800,0,4.999849998
3801,7,6.203434533
3802,135,6.50175361
3803,353,6.906352149
3804,740,7.204672095
3805,521,6.904990949
3806,199,6.49556772
3807,71,6.2
3808,93,6.503391423
3809,147,6.895810322
3810,159,7.203089615
3811,76,6.6955881
3812,0,6.201935182
3813,0,5.703691787
3814,0,5.003938449
3815,0,4.299174339
3816,0,3.6
3817,0,3.4
3818,0,3.3
3819,0,3.1
3820,0,2.799517816
3821,0,2.403767876
3822,0,2.097450834
3823,70,2.097450834
3824,259,2.097450834
3825,617,2.097450834
3826,762,2.600173071
3827,815,3.100967591
3828,856,3.6
3829,863,3.8
3830,864,3.9
3831,849,4.1
3832,560,3.202577087
3833,370,2.405202694
3834,200,1.49939988
3835,77,1.7
3836,0,1.894016895
3837,0,2.097450834
3838,0,1.904363411
3839,0,1.701881312
3840,0,1.49939988
3841,0,1.202081528
3842,0,0.797119815
3843,0,0.49979996
3844,0,1.4
3845,0,2.201681176
3846,0,3.094672842
3847,196,3.300560558
3848,424,3.403307215
3849,665,3.59684584
3850,771,3.799328888
3851,803,3.894162298
3852,885,4.096644969
3853,882,4.597934319
3854,875,5.201096038
3855,845,5.700219294
3856,561,5.197614838
3857,370,4.603314024
3858,203,4.1
3859,103,3.6
3860,0,3.1
3861,0,2.6
3862,0,2.095709904
3863,0,1.498165545
3864,0,1.00124922
3865,0,1.696732153
3866,0,2.401332963
3867,0,3.097046981
3868,0,3.097046981
3869,0,3.097046981
3870,0,3.097046981
3871,0,3.395555919
3872,207,3.802656966
3873,571,4.1
3874,431,4.299686035
3875,254,4.404406884
3876,179,4.599130353
3877,93,5.501208958
3878,28,6.3
3879,8,7.203089615
3880,2,5.703165788
3881,0,4.102340795
3882,0,2.597883754
3883,0,2.101903899
3884,0,1.501366045
3885,0,1
3886,0,1.198206994
3887,0,1.295221989
3888,0,1.49939988
3889,0,1.500833102
3890,0,1.498032042
3891,0,1.498032042
3892,0,2.204767561
3893,0,2.898499612
3894,0,3.6
3895,0,3.402425605
3896,0,3.298742185
3897,0,3.097046981
3898,2,3.301938824
3899,3,3.402425605
3900,4,3.59684584
3901,5,3.894162298
3902,4,4.299127819
3903,3,4.596444278
3904,2,4.299127819
3905,0,3.894162298
3906,0,3.59684584
3907,0,4.501610823
3908,0,5.298726262
3909,0,6.203490953
3910,0,5.697517003
3911,0,5.097803449
3912,0,4.599130353
3913,0,3.797591342
3914,0,2.898723857
3915,0,2.097450834
3916,0,2.597248544
3917,0,3.097046981
3918,0,3.59684584
3919,104,2.898499612
3920,333,2.205379786
3921,620,1.5
3922,763,2.700981303
3923,813,3.904868756
3924,851,5.096243715
3925,554,5.104213945
3926,462,5.104213945
3927,342,5.096243715
3928,321,5.302263668
3929,298,5.497381195
3930,188,5.7
3931,50,5.194766597
3932,0,4.603694169
3933,0,4.096644969
3934,0,4.29773196
3935,0,4.404406884
3936,0,4.599130353
3937,0,4.599130353
3938,0,4.596781483
3939,0,4.596444278
3940,0,4.299127819
3941,0,3.894162298
3942,0,3.59684584
3943,0,4.299127819
3944,0,5.001409801
3945,5,5.703691787
3946,6,5.300056603
3947,20,4.997299271
3948,35,4.599130353
3949,134,4.396111919
3950,402,4.295637322
3951,741,4.1
3952,806,4.399659078
3953,678,4.800104166
3954,491,5.096243715
3955,202,5.303960784
3956,0,5.502762942
3957,0,5.700219294
3958,0,4.997299271
3959,0,4.294380048
3960,0,3.599124894
3961,0,3.300802933
3962,0,2.898723857
3963,0,2.597248544
3964,0,1.901604586
3965,0,1.198206994
3966,0,0.5
3967,0,0.7
3968,0,0.803616824
3969,0,0.99959992
3970,2,1.00284595
3971,4,1
3972,4,1
3973,3,1.102179659
3974,3,1.200166655
3975,8,1.198540779
3976,7,1.301768028
3977,8,1.396065901
3978,1,1.49939988
3979,0,2.200954338
3980,0,2.903377344
3981,0,3.59684584
3982,0,3.402028806
3983,0,3.302029679
3984,0,3.097046981
3985,0,2.597383299
3986,0,2.003247364
3987,0,1.49939988
3988,0,1.899921051
3989,0,2.203837562
3990,0,2.597883754
3991,93,2.200954338
3992,223,1.902629759
3993,608,1.498032042
3994,754,1.902629759
3995,810,2.204109798
3996,854,2.597248544
3997,856,2.796587206
3998,853,2.9
3999,833,3.1
4000,773,3.4006617
4001,684,3.805798208
4002,494,4.102340795
4003,207,3.805798208
4004,0,3.39589458
4005,0,3.097046981
4006,0,2.799571396
4007,0,2.404682931
4008,0,2.101094953
4009,0,2.094039159
4010,0,2.101903899
4011,0,2.097450834
4012,0,2.101903899
4013,0,2.094039159
4014,0,2.101094953
4015,92,2.296519105
4016,89,2.397081559
4017,90,2.597248544
4018,66,2.599249892
4019,6,2.597883754
4020,49,2.597248544
4021,40,2.596247292
4022,50,2.602498799
4023,34,2.6
4024,161,2.799517816
4025,325,2.898499612
4026,500,3.097046981
4027,209,2.802034975
4028,0,2.402040799
4029,0,2.097450834
4030,0,2.100904567
4031,0,2.100904567
4032,0,2.097450834
4033,0,2.598557292
4034,0,3.094672842
4035,0,3.599124894
4036,0,3.300802933
4037,0,2.896204413
4038,0,2.597883754
4039,140,2.201681176
4040,253,1.898894415
4041,282,1.498032042
4042,331,1.903181547
4043,296,2.202203442
4044,382,2.597248544
4045,457,2.799517816
4046,559,2.9
4047,776,3.097046981
4048,804,2.900379286
4049,690,2.799464234
4050,500,2.6
4051,212,2.094015282
4052,0,1.502830662
4053,0,0.99959992
4054,0,1.402355162
4055,0,1.697792685
4056,0,2.097450834
4057,0,2.89794755
4058,0,3.802656966
4059,0,4.596444278
4060,0,3.600736036
4061,0,2.504016773
4062,0,1.5
4063,0,1.498165545
4064,1,1.5
4065,8,1.502664301
4066,14,1.502830662
4067,22,1.49966663
4068,31,1.49939988
4069,31,2.404079866
4070,31,3.202061836
4071,22,4.102340795
4072,2,3.797591342
4073,1,3.399426422
4074,0,3.094672842
4075,0,2.397081559
4076,0,1.698057714
4077,0,0.99959992
4078,0,1.402355162
4079,0,1.697792685
4080,0,2.097450834
4081,0,2.600173071
4082,0,3.100967591
4083,0,3.6
4084,0,3.795589546
4085,0,3.895394717
4086,0,4.096644969
4087,0,4.393961766
4088,0,4.798926963
4089,0,5.096243715
4090,2,5.098431131
4091,4,5.104213945
4092,5,5.1
4093,4,6.30242017
4094,3,7.502193013
4095,8,8.705906041
4096,2,7.702889068
4097,0,6.703290237
4098,0,5.703691787
4099,0,5.001409801
4100,0,4.299127819
4101,0,3.59684584
4102,0,3.301938824
4103,0,2.9
4104,0,2.597248544
4105,0,2.201681176
4106,0,1.904363411
4107,0,1.49939988
4108,0,1.701881312
4109,0,1.904363411
4110,0,2.097450834
4111,0,1.901604586
4112,13,1.701793172
4113,21,1.5
4114,15,1.697792685
4115,3,1.895890292
4116,27,2.097450834
4117,27,2.597883754
4118,67,3.097434422
4119,117,3.59684584
4120,168,3.902166065
4121,192,4.29597486
4122,138,4.599130353
4123,100,4.102121402
4124,0,3.604552677
4125,0,3.097046981
4126,0,2.498259394
4127,0,2.003247364
4128,0,1.5
4129,0,1.701793172
4130,0,1.901604586
4131,0,2.097450834
4132,0,2.103734774
4133,0,2.103734774
4134,0,2.097450834
4135,0,3.301938824
4136,44,4.500144442
4137,176,5.703691787
4138,93,5.203892774
4139,110,4.596444278
4140,65,4.096644969
4141,56,4.399659078
4142,44,4.802759623
4143,25,5.096243715
4144,17,4.600630392
4145,5,4.098206925
4146,0,3.59684584
4147,0,3.099193443
4148,0,2.598807419
4149,0,2.101094953
4150,0,1.903181547
4151,0,1.697439248
4152,0,1.49939988
4153,0,1.305986217
4154,0,1.198540779
4155,0,0.99959992
4156,0,1.398177385
4157,0,1.696732153
4158,0,2.097450834
4159,0,2.295931184
4160,0,2.396413988
4161,0,2.597248544
4162,2,3.296604314
4163,4,3.897178467
4164,4,4.6
4165,18,3.896074948
4166,33,3.298742185
4167,36,2.597248544
4168,61,3.102337828
4169,47,3.604552677
4170,45,4.1
4171,11,3.8
4172,0,3.4
4173,0,3.1
4174,0,2.802034975
4175,0,2.401270497
4176,0,2.097450834
4177,0,1.400714104
4178,0,0.698569968
4179,0,0
4180,0,0
4181,0,0
4182,0,0
4183,5,0.9
4184,95,1.702057578
4185,146,2.597248544
4186,93,2.898499612
4187,102,3.301938824
4188,80,3.6
4189,98,3.6
4190,52,3.6
4191,18,3.6
4192,18,3.100967591
4193,6,2.600173071
4194,0,2.097450834
4195,0,2.597248544
4196,0,3.097046981
4197,0,3.59684584
4198,0,2.704163457
4199,0,1.898894415
4200,0,0.99959992
4201,0,1.001798383
4202,0,0.997296345
4203,0,1.00124922
4204,0,1.69649639
4205,0,2.399416596
4206,0,3.094672842
4207,99,3.399426422
4208,176,3.799223605
4209,117,4.096644969
4210,95,4.596781483
4211,36,5.195767508
4212,32,5.700219294
4213,35,5.303960784
4214,35,5.003938449
4215,34,4.6
4216,9,3.9
4217,1,3.3
4218,0,2.6
4219,0,2.8
4220,0,2.9
4221,0,3.1
4222,0,2.9
4223,0,2.8
4224,0,2.6
4225,0,2.205379786
4226,0,1.901604586
4227,0,1.49939988
4228,0,2.50241883
4229,0,3.59684584
4230,0,4.596444278
4231,0,3.59684584
4232,0,2.50241883
4233,0,1.49939988
4234,2,2.002423532
4235,4,2.602498799
4236,5,3.097046981
4237,2,3.102337828
4238,21,3.100967591
4239,18,3.1
4240,31,3.298742185
4241,11,3.403307215
4242,2,3.599124894
4243,0,3.099193443
4244,0,2.600173071
4245,0,2.1
4246,0,2.103734774
4247,0,2.095709904
4248,0,2.097450834
4249,0,2.396351393
4250,0,2.799464234
4251,0,3.097046981
4252,0,2.604323329
4253,0,2.003521899
4254,0,1.498032042
4255,16,1.696732153
4256,18,1.904363411
4257,17,2.101094953
4258,10,1.903181547
4259,15,1.697439248
4260,19,1.49939988
4261,19,2.205379786
4262,19,2.9
4263,17,3.59684584
4264,12,3.601999445
4265,17,3.599124894
4266,13,3.599124894
4267,0,3.300439365
4268,0,2.898499612
4269,0,2.6
4270,0,2.401332963
4271,0,2.298390741
4272,0,2.1
4273,0,1.7
4274,0,1.4
4275,0,1
4276,0,1.2
4277,0,1.3
4278,0,1.5
4279,0,1.303610371
4280,0,1.200666482
4281,0,1
4282,2,1.5
4283,4,2.097641533
4284,5,2.597248544
4285,4,2.597248544
4286,5,2.597248544
4287,8,2.597248544
4288,13,2.9
4289,8,3.301938824
4290,3,3.59684584
4291,0,2.900379286
4292,0,2.199386278
4293,0,1.5
4294,0,1.500833102
4295,0,1.500833102
4296,0,1.5
4297,0,2.194014585
4298,0,2.901258348
4299,0,3.59684584
4300,0,3.298742185
4301,0,2.9
4302,0,2.6
4303,0,2.396413988
4304,0,2.301847084
4305,0,2.097450834
4306,2,2.405202694
4307,4,2.799464234
4308,5,3.1
4309,5,2.396413988
4310,5,1.695464538
4311,5,0.99959992
4312,16,1.903943276
4313,32,2.704163457
4314,64,3.599124894
4315,23,2.89794755
4316,0,2.203837562
4317,0,1.49939988
4318,0,1.305986217
4319,0,1.198540779
4320,0,0.99959992
4321,0,1.402283851
4322,0,1.699411663
4323,0,2.101094953
4324,0,2.101094953
4325,0,2.101166343
4326,0,2.097450834
4327,0,2.404163056
4328,0,2.79973213
4329,0,3.097046981
4330,3,2.900224129
4331,4,2.801428207
4332,19,2.599423013
4333,23,2.396351393
4334,25,2.29856477
4335,16,2.1
4336,20,2.3
4337,20,2.4
4338,16,2.6
4339,0,1.698057714
4340,0,0.900499861
4341,0,0
4342,0,0.703278039
4343,0,1.397891269
4344,0,2.1
4345,0,2.295931184
4346,0,2.403767876
4347,0,2.597248544
4348,0,1.702057578
4349,0,0.9
4350,0,0
4351,0,1.003444069
4352,0,2.101166343
4353,0,3.1
4354,2,2.900379286
4355,4,2.804567703
4356,5,2.597883754
4357,24,2.397081559
4358,87,2.298390741
4359,247,2.097450834
4360,150,2.298390741
4361,111,2.399416596
4362,131,2.597883754
4363,17,1.702938637
4364,0,0.898276127
4365,0,0
4366,0,0.30016662
4367,0,0.703278039
4368,0,1
4369,0,1
4370,0,1
4371,0,1
4372,0,0.800499844
4373,0,0.702139587
4374,0,0.496789694
4375,0,0.693397433
4376,0,0.803616824
4377,0,1
4378,2,0.8
4379,4,0.7
4380,5,0.5
4381,6,1.00448992
4382,5,1.602529251
4383,5,2.101094953
4384,3,1.902629759
4385,0,1.69649639
4386,0,1.498032042
4387,0,1.498165545
4388,0,1.501366045
4389,0,1.5
4390,0,1.294681428
4391,0,1.195533354
4392,0,0.99959992
4393,0,0.698569968
4394,0,0.301496269
4395,0,0
4396,0,0
4397,0,0
4398,0,0
4399,0,0.298328678
4400,6,0.702139587
4401,44,1.00124922
4402,21,1.199708298
4403,14,1.305986217
4404,18,1.498032042
4405,24,2.397081559
4406,29,3.195653298
4407,26,4.096644969
4408,29,4.096486299
4409,62,4.102121402
4410,74,4.102340795
4411,63,2.704736586
4412,0,1.400714104
4413,0,0
4414,0,0.7
4415,0,1.398427689
4416,0,2.097450834
4417,0,1.904363411
4418,0,1.701881312
4419,0,1.49939988
4420,0,1.695464538
4421,0,1.902761152
4422,0,2.1
4423,0,2.396413988
4424,0,2.796587206
4425,26,3.097046981
4426,11,2.598557292
4427,16,2.00124961
4428,19,1.498032042
4429,20,2.202203442
4430,19,2.89794755
4431,18,3.59684584
4432,3,2.696701689
4433,0,1.899921051
4434,0,1.00124922
4435,0,1.494958193
4436,0,2.101903899
4437,0,2.597248544
4438,0,1.900657781
4439,0,1.198165264
4440,0,0.496789694
4441,0,0.702922471
4442,0,0.797558775
